CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,10.000635147094727,2.501490831375122,0.9369708372530574,0.9602269261270054,0.9369708372530574,0.9269483755020284,0.9369708372530574,0.9369708372530574,0.906252447461167,0.9602269261270054
1,9.097740173339844,2.9089789390563965,0.9482596425211665,0.9684994272623139,0.9482596425211665,0.9412339070401989,0.9482596425211665,0.9482596425211665,0.9219476316563694,0.9684994272623139
2,8.441029071807861,2.502363920211792,0.9369708372530574,0.9616265750286369,0.9369708372530574,0.9288581776350348,0.9369708372530574,0.9369708372530574,0.9076611495216147,0.9616265750286369
3,7.314645051956177,2.395988941192627,0.9444967074317968,0.9648088276161234,0.9444967074317968,0.9372156332467396,0.9444967074317968,0.9444967074317968,0.9177960849407802,0.9648088276161234
4,8.456354141235352,2.939764976501465,0.9322671683913453,0.9587628865979382,0.9322671683913453,0.9237147423767703,0.9322671683913453,0.9322671683913453,0.9019404114146137,0.9587628865979382
5,10.77335500717163,2.4839978218078613,0.916274694261524,0.9490263459335625,0.916274694261524,0.9053638952536902,0.916274694261524,0.916274694261524,0.8832370526741585,0.9490263459335625
6,9.044936180114746,2.078690767288208,0.940733772342427,0.9639175257731959,0.940733772342427,0.9324161452635691,0.940733772342427,0.940733772342427,0.9117247238742565,0.9639175257731959
7,7.390757083892822,2.476809024810791,0.9321394910461829,0.9572932473766579,0.9321394910461829,0.9232078597697608,0.9321394910461829,0.9321394910461829,0.9018107475414143,0.9572932473766579
8,7.026306867599487,2.491330862045288,0.9283018867924528,0.9549866131191432,0.9283018867924528,0.9184682224195693,0.9283018867924528,0.9283018867924528,0.8966189683131351,0.9549866131191432
9,6.829906940460205,2.166116237640381,0.9254716981132075,0.9546758462421113,0.9254716981132075,0.9176579828486918,0.9254716981132075,0.9254716981132075,0.8951160280626013,0.9546758462421113
