CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,5.049999237060547,1.8767187595367432,0.9829476248477467,0.9854620976116303,0.9829476248477467,0.9848682320461345,0.9829476248477467,0.9829476248477467,0.9849462365591398,0.9854620976116303
1,5.434834241867065,2.2945668697357178,0.9780487804878049,0.9813084112149534,0.9780487804878049,0.9805161943319839,0.9780487804878049,0.9780487804878049,0.9808306709265175,0.9813084112149534
2,4.966933012008667,1.6834609508514404,0.9792682926829268,0.9823468328141226,0.9792682926829268,0.9815978034047227,0.9792682926829268,0.9792682926829268,0.9818376068376068,0.9823468328141226
3,5.707035779953003,2.287628173828125,0.9817073170731707,0.9844236760124611,0.9817073170731707,0.9837610555313905,0.9817073170731707,0.9817073170731707,0.9838709677419355,0.9844236760124611
4,5.5903496742248535,2.709158182144165,0.9865853658536585,0.9885773624091381,0.9865853658536585,0.9880881749294406,0.9865853658536585,0.9865853658536585,0.9880174291938998,0.9885773624091381
5,8.031660079956055,2.4003970623016357,0.9792682926829268,0.9823468328141226,0.9792682926829268,0.9815978034047227,0.9792682926829268,0.9792682926829268,0.9818376068376068,0.9823468328141226
6,6.221557140350342,2.730821132659912,0.9841463414634146,0.9865005192107996,0.9841463414634146,0.9859244670482598,0.9841463414634146,0.9841463414634146,0.985930735930736,0.9865005192107996
7,6.45608115196228,2.265439987182617,0.9780487804878049,0.9813084112149534,0.9780487804878049,0.9805161943319839,0.9780487804878049,0.9780487804878049,0.9808306709265175,0.9813084112149534
8,6.085614204406738,2.49165678024292,0.9841269841269841,0.9864583333333333,0.9841269841269841,0.9859024917940863,0.9841269841269841,0.9841269841269841,0.985930735930736,0.9864583333333333
9,5.847938060760498,2.792357921600342,0.9706601466992665,0.975,0.9706601466992665,0.973983671052075,0.9706601466992665,0.9706601466992665,0.9749216300940439,0.975
