CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,4.934340953826904,2.09645676612854,0.9907578558225508,0.9920886075949367,0.9907578558225508,0.9905182536761485,0.9907578558225508,0.9907578558225508,0.9891304347826086,0.9920886075949367
1,3.1488699913024902,1.6778197288513184,0.9907578558225508,0.9920886075949367,0.9907578558225508,0.9905182536761485,0.9907578558225508,0.9907578558225508,0.9891304347826086,0.9920886075949367
2,3.281270980834961,1.9828159809112549,0.9926062846580407,0.9936708860759493,0.9926062846580407,0.9924100002805916,0.9926062846580407,0.9926062846580407,0.9912663755458515,0.9936708860759493
3,3.551723003387451,1.8891918659210205,0.9888888888888889,0.9904761904761905,0.9888888888888889,0.9886133603238866,0.9888888888888889,0.9888888888888889,0.987012987012987,0.9904761904761905
4,3.542846202850342,1.9850308895111084,0.9796296296296296,0.9825396825396826,0.9796296296296296,0.9791841154475591,0.9796296296296296,0.9796296296296296,0.9766949152542372,0.9825396825396826
5,4.4126739501953125,2.5025699138641357,0.9888888888888889,0.9904761904761905,0.9888888888888889,0.9886133603238866,0.9888888888888889,0.9888888888888889,0.987012987012987,0.9904761904761905
6,5.131676912307739,2.750602960586548,0.987012987012987,0.9888888888888889,0.987012987012987,0.9866897147796024,0.987012987012987,0.987012987012987,0.9848484848484849,0.9888888888888889
7,5.448292970657349,2.8052680492401123,0.987012987012987,0.9888888888888889,0.987012987012987,0.9866897147796024,0.987012987012987,0.987012987012987,0.9848484848484849,0.9888888888888889
8,5.159290075302124,2.505108118057251,0.974025974025974,0.9777777777777779,0.974025974025974,0.9734848484848485,0.974025974025974,0.974025974025974,0.9705882352941176,0.9777777777777779
9,4.401792049407959,2.1013312339782715,0.9795918367346939,0.9825396825396826,0.9795918367346939,0.979132130324756,0.9795918367346939,0.9795918367346939,0.9765957446808511,0.9825396825396826
