CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,6.353639125823975,2.183405876159668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,6.641128063201904,2.345606803894043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6.558897972106934,2.7260518074035645,0.9977272727272727,0.9975207216953755,0.9977272727272727,0.9975207216953755,0.9977272727272727,0.9977272727272727,0.9975207216953755,0.9975207216953755
3,5.903005123138428,1.7789509296417236,0.9988636363636364,0.9991181657848325,0.9988636363636364,0.9987612455675818,0.9988636363636364,0.9988636363636364,0.9984076433121019,0.9991181657848325
4,5.490849018096924,1.8733482360839844,0.9988623435722411,0.9983974358974359,0.9988623435722411,0.9987569031473402,0.9988623435722411,0.9988623435722411,0.9991197183098591,0.9983974358974359
5,5.089375972747803,1.9798190593719482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.738692045211792,1.8795170783996582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5.892596960067749,1.6689231395721436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,5.146562099456787,1.7647297382354736,0.9988623435722411,0.9991181657848325,0.9988623435722411,0.9987586937334509,0.9988623435722411,0.9988623435722411,0.9984025559105432,0.9991181657848325
9,5.969286918640137,1.786262035369873,0.9988610478359908,0.9983974358974359,0.9988610478359908,0.9987561255151525,0.9988610478359908,0.9988610478359908,0.9991181657848325,0.9983974358974359
