CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,5.854776859283447,1.9806241989135742,0.9967811158798283,0.9975961538461539,0.9967811158798283,0.9963719173949432,0.9967811158798283,0.9967811158798283,0.995176848874598,0.9975961538461539
1,6.639293909072876,3.1143879890441895,0.9957081545064378,0.9967948717948718,0.9957081545064378,0.9951664765065864,0.9957081545064378,0.9957081545064378,0.9935897435897436,0.9967948717948718
2,7.294896841049194,1.9030702114105225,0.9978540772532188,0.9983974358974359,0.9978540772532188,0.9975793088043552,0.9978540772532188,0.9978540772532188,0.9967741935483871,0.9983974358974359
3,6.010533094406128,1.676020860671997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,5.7910168170928955,2.184258222579956,0.9957081545064378,0.9967948717948718,0.9957081545064378,0.9951664765065864,0.9957081545064378,0.9957081545064378,0.9935897435897436,0.9967948717948718
5,5.582917928695679,2.292896032333374,0.9946351931330472,0.9959935897435898,0.9946351931330472,0.99396297203146,0.9946351931330472,0.9946351931330472,0.9920127795527156,0.9959935897435898
6,5.945091009140015,1.7884070873260498,0.9946351931330472,0.9959935897435898,0.9946351931330472,0.99396297203146,0.9946351931330472,0.9946351931330472,0.9920127795527156,0.9959935897435898
7,6.2582688331604,1.8749041557312012,0.9978540772532188,0.9983974358974359,0.9978540772532188,0.9975793088043552,0.9978540772532188,0.9978540772532188,0.9967741935483871,0.9983974358974359
8,6.079428195953369,3.1570229530334473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,7.248076915740967,1.6724178791046143,0.9946351931330472,0.9959935897435898,0.9946351931330472,0.99396297203146,0.9946351931330472,0.9946351931330472,0.9920127795527156,0.9959935897435898
