CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,9.108237028121948,2.606919765472412,0.962486602357985,0.9768914721310956,0.962486602357985,0.9698407142335931,0.962486602357985,0.962486602357985,0.9650214954477309,0.9768914721310956
1,7.235710859298706,2.5121591091156006,0.969989281886388,0.9818063677712802,0.969989281886388,0.9770027384203104,0.969989281886388,0.969989281886388,0.9737827715355806,0.9818063677712802
2,10.068910121917725,2.4882900714874268,0.9667738478027867,0.9794905624494842,0.9667738478027867,0.9730728794047764,0.9667738478027867,0.9667738478027867,0.9684045661275262,0.9794905624494842
3,9.528196811676025,3.211757183074951,0.9614147909967846,0.9736347713083028,0.9614147909967846,0.9690648456638931,0.9614147909967846,0.9614147909967846,0.967032967032967,0.9736347713083028
4,12.91352915763855,3.441711664199829,0.9581993569131833,0.9742923818127069,0.9581993569131833,0.9666186666186666,0.9581993569131833,0.9581993569131833,0.961712574262287,0.9742923818127069
5,9.154217004776001,3.213953971862793,0.9592274678111588,0.9745756668092996,0.9592274678111588,0.9658981115502855,0.9592274678111588,0.9592274678111588,0.9596823699479198,0.9745756668092996
6,10.765920877456665,2.5032520294189453,0.9721030042918455,0.9823729377644653,0.9721030042918455,0.9756100854594517,0.9721030042918455,0.9721030042918455,0.9699743983614951,0.9823729377644653
7,8.430847883224487,2.594602108001709,0.9634801288936627,0.9774993648373984,0.9634801288936627,0.9706057390663471,0.9634801288936627,0.9634801288936627,0.9658212560386472,0.9774993648373984
8,7.566518068313599,2.4893150329589844,0.9655913978494624,0.9787983403414883,0.9655913978494624,0.9721777878955778,0.9655913978494624,0.9655913978494624,0.9674319002963504,0.9787983403414883
9,7.5876381397247314,2.5969910621643066,0.9666666666666667,0.9787127293577983,0.9666666666666667,0.9700053194774347,0.9666666666666667,0.9666666666666667,0.962846550612508,0.9787127293577983
