CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,8.85732388496399,2.4999911785125732,0.9620811287477954,0.9735980083857442,0.9620811287477954,0.9546696510709318,0.9620811287477954,0.9620811287477954,0.9409677172223416,0.9735980083857442
1,6.5811238288879395,1.7692301273345947,0.9691358024691358,0.9813034188034188,0.9691358024691359,0.9625378998793893,0.9691358024691358,0.9691358024691358,0.948604992657856,0.9813034188034188
2,6.624507904052734,1.87758207321167,0.9664902998236331,0.9797008547008547,0.9664902998236331,0.9595158826524618,0.9664902998236331,0.9664902998236331,0.9449275362318841,0.9797008547008547
3,6.541187763214111,2.1730170249938965,0.9744268077601411,0.984508547008547,0.9744268077601411,0.9686640301759669,0.9744268077601411,0.9744268077601411,0.9562594268476622,0.984508547008547
4,6.856439828872681,1.983139991760254,0.9620141342756183,0.9742668918360943,0.9620141342756183,0.9548527491140729,0.9620141342756183,0.9620141342756183,0.9409677172223416,0.9742668918360943
5,6.5487470626831055,2.187892198562622,0.9770318021201413,0.9855937744344684,0.9770318021201413,0.9719177765595385,0.9770318021201413,0.9770318021201413,0.9608641975308642,0.9855937744344684
6,6.83803391456604,2.4894158840179443,0.965547703180212,0.9791666666666666,0.965547703180212,0.9583684519704748,0.965547703180212,0.965547703180212,0.9434782608695652,0.9791666666666666
7,7.469334840774536,2.1805732250213623,0.965547703180212,0.978649329990024,0.965547703180212,0.958579747087541,0.965547703180212,0.965547703180212,0.9441191859528008,0.978649329990024
8,6.7665650844573975,2.3937368392944336,0.9646643109540636,0.9786324786324787,0.9646643109540636,0.9573668957869077,0.9646643109540636,0.9646643109540636,0.9422799422799423,0.9786324786324787
9,9.844751834869385,2.293489933013916,0.9673144876325088,0.9785066933945078,0.9673144876325088,0.9604763615778186,0.9673144876325088,0.9673144876325088,0.9470201165632638,0.9785066933945078
