CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,6.768269062042236,2.9333338737487793,0.9988974641675854,0.9984126984126984,0.9988974641675854,0.9987831465121115,0.9988974641675854,0.9988974641675854,0.9991568296795953,0.9984126984126984
1,8.072863817214966,2.4852333068847656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,5.653380870819092,3.302676200866699,0.9977924944812362,0.9968152866242038,0.9977924944812362,0.9975593855901383,0.9977924944812362,0.9977924944812362,0.9983164983164983,0.9968152866242038
3,7.65223503112793,1.781297206878662,0.9988962472406181,0.9984076433121019,0.9988962472406181,0.9987806109058608,0.9988962472406181,0.9988962472406181,0.9991568296795953,0.9984076433121019
4,6.2916579246521,1.7782537937164307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,6.302716016769409,1.988792896270752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.212217807769775,1.9864921569824219,0.9977924944812362,0.9968152866242038,0.9977924944812362,0.9975593855901383,0.9977924944812362,0.9977924944812362,0.9983164983164983,0.9968152866242038
7,6.011654853820801,1.67509126663208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,5.743398189544678,1.8701918125152588,0.9966887417218543,0.9952229299363058,0.9966887417218543,0.9963363100252738,0.9966887417218543,0.9966887417218543,0.9974789915966387,0.9952229299363058
9,5.808408975601196,1.6767489910125732,0.9977900552486187,0.9968152866242038,0.9977900552486187,0.9975579613159484,0.9977900552486187,0.9977900552486187,0.9983136593591906,0.9968152866242038
