fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.352069854736328,2.4980952739715576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1730051040649414,2.491568088531494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1162261962890625,2.500250816345215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.16681170463562,2.380833148956299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.169613838195801,2.4942760467529297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.104436159133911,2.4792299270629883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0906028747558594,2.501893997192383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2555530071258545,2.5002999305725098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1953790187835693,2.5030670166015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1477770805358887,2.48852276802063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
