fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.469750165939331,1.8424808979034424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.368110179901123,1.72763991355896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2707788944244385,1.7008092403411865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.318203926086426,2.219680070877075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.368544101715088,1.7391579151153564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.238722085952759,1.7275452613830566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2104692459106445,1.7349026203155518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.324097156524658,1.7389450073242188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.214646816253662,1.7145881652832031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3453540802001953,1.7222700119018555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
