fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.295630693435669,1.7643582820892334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.135668992996216,1.6775529384613037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0800399780273438,1.7691881656646729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.301882266998291,1.6714229583740234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2681050300598145,2.0761399269104004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3743879795074463,1.8772847652435303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3674850463867188,1.7623519897460938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3182709217071533,1.6739273071289062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.299259901046753,1.668050765991211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2666797637939453,1.6669020652770996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
