fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
4.55007004737854,2.518798828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.287282943725586,2.490485906600952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.397706985473633,2.492326259613037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.349191904067993,2.490617275238037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.601767063140869,2.4937949180603027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.30525016784668,2.474106788635254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.271924018859863,2.4978528022766113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.26465106010437,2.4923179149627686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.3342649936676025,2.5182769298553467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.254912853240967,2.501098155975342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
