fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.4526360034942627,1.78041410446167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3232789039611816,1.779047966003418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3911609649658203,1.7789568901062012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3114099502563477,2.0721709728240967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.334717035293579,1.8888888359069824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3731110095977783,1.763838291168213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.399566173553467,1.8835129737854004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.4977900981903076,1.9741480350494385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2766988277435303,1.6653130054473877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2596447467803955,1.6677460670471191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
