fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.650360107421875,2.4993250370025635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.588866949081421,2.4879469871520996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.659716844558716,2.498507022857666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6507279872894287,2.4875588417053223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.738210916519165,2.4854300022125244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7742159366607666,2.499030113220215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6088449954986572,2.501688003540039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6695146560668945,2.4814603328704834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6117119789123535,2.4952001571655273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6650309562683105,2.4956347942352295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
