fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.0252158641815186,1.6765282154083252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0769810676574707,1.6680660247802734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.9414241313934326,1.7697079181671143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.9784083366394043,1.6786139011383057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0056610107421875,1.6581439971923828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.914071798324585,1.7752490043640137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1135952472686768,1.9937758445739746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.9346859455108643,1.6790781021118164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.8990590572357178,1.6747651100158691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0586421489715576,1.6878306865692139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
