fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.6511800289154053,1.7258260250091553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.447186231613159,1.7755768299102783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.417466878890991,1.7178599834442139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3844008445739746,1.7037341594696045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.410722017288208,1.7356548309326172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.3476197719573975,1.6769189834594727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1007590293884277,1.7837650775909424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.509192943572998,2.6100871562957764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6077520847320557,2.380934953689575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7122998237609863,1.9812588691711426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
