fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
6.619412899017334,2.958238124847412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.136762857437134,2.3806350231170654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.05151891708374,1.9375967979431152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.218400001525879,2.240158796310425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.9414610862731934,1.8253328800201416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.956264019012451,1.9178378582000732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.005839824676514,1.9264581203460693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.8951261043548584,1.9299259185791016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.939491033554077,1.9358410835266113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.9170799255371094,2.0312631130218506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
