fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
3.5910980701446533,1.843750238418579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5048370361328125,1.6757838726043701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2335619926452637,1.976597785949707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.2778239250183105,3.1607208251953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1777379512786865,1.6677110195159912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2375171184539795,2.1740128993988037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.1273369789123535,1.684520959854126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.188408136367798,1.6766388416290283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2276878356933594,2.068559169769287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.2314000129699707,1.8753409385681152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
