fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
4.2480268478393555,2.481957197189331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.052980899810791,2.5047919750213623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.073284149169922,2.496255874633789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.040231943130493,2.494810104370117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.008629083633423,2.750922918319702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6646690368652344,2.4863641262054443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.8121089935302734,2.491744041442871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.8887369632720947,2.498339891433716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7804689407348633,2.5098519325256348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7355101108551025,2.497008800506592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
