fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.510768175125122,1.6795458793640137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5588867664337158,1.6766602993011475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.53611421585083,1.6800708770751953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4924578666687012,1.6782941818237305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5017189979553223,1.678091049194336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5549731254577637,1.6718401908874512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4731247425079346,1.6773691177368164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4762649536132812,1.6738080978393555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4810850620269775,1.676603078842163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4780299663543701,1.6817212104797363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
