fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.6233727931976318,1.685251235961914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.622544765472412,1.6808602809906006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6510779857635498,1.6852641105651855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6023781299591064,1.682140827178955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.623763084411621,1.680769920349121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5863878726959229,1.6766588687896729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6084129810333252,1.681645154953003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.57576322555542,1.6748998165130615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.589346170425415,1.676508903503418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.608510971069336,1.6784868240356445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
