fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.4877839088439941,1.7236108779907227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5181682109832764,1.7045199871063232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4683449268341064,1.6976449489593506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5793571472167969,1.7169198989868164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.253816843032837,1.7144601345062256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4644532203674316,1.7342348098754883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5230085849761963,1.7396461963653564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.46773099899292,1.7223210334777832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4848289489746094,1.7219841480255127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.451383113861084,1.7329967021942139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
