fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.8573980331420898,1.7217400074005127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.8348281383514404,1.7013318538665771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.779982089996338,1.714669942855835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.794198989868164,1.7361171245574951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.774165153503418,1.7113618850708008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7710950374603271,1.7168388366699219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7679800987243652,1.7159695625305176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7544028759002686,1.7256371974945068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7517969608306885,1.7161118984222412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7561931610107422,1.7182979583740234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
