fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.6767399311065674,1.7803089618682861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.705960988998413,1.6679069995880127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6815600395202637,1.6817128658294678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6781423091888428,1.6801059246063232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6549601554870605,1.6684989929199219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7191212177276611,1.6692516803741455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6815519332885742,1.679225206375122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.697537899017334,1.6824347972869873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.679671049118042,1.673043966293335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.649209976196289,1.687237024307251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
