fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.6363182067871094,1.6750578880310059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6143159866333008,1.6742079257965088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.620116949081421,1.7781682014465332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6315639019012451,1.7671988010406494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6286909580230713,1.6824591159820557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6238629817962646,1.6727101802825928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6187078952789307,1.674821138381958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6270110607147217,1.678697109222412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5839431285858154,1.675745964050293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.623471736907959,1.678659200668335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
