fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.615983247756958,1.7239699363708496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.573301076889038,1.7109460830688477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5600180625915527,1.703603982925415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5828068256378174,1.7207951545715332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5807268619537354,1.694507122039795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5918099880218506,1.7067890167236328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5765013694763184,1.7271077632904053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6023128032684326,1.7157251834869385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.593658208847046,1.7229580879211426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.6162917613983154,1.7256832122802734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
