,0,10,20,30,40,50,60,70,80,90,100
MAE,10.177564177916606,7.682831139172512,6.813211637258595,6.491569496942327,6.101676728043872,5.701142718232527,5.442232550494532,5.224109155992501,5.108787778185696,4.916067219412619,4.7428514867570595
RMSE,13.775723735302837,10.231364485573966,9.159650568260911,8.808357559139704,8.356244593950844,7.89129534410412,7.546635962645816,7.289673756873407,7.0864347574506015,6.8109352996199695,6.627531122669053
