,0,10,20,30,40,50,60,70,80,90,100
MAE,6.752950870148213,5.977478184436294,5.303259304984266,4.618835073384037,4.15792901182466,3.663883495772332,3.7097743361761624,2.971683184748383,3.39615709927057,3.5234508106749223,3.2799322561234576
RMSE,8.271830749668542,7.374663766880649,6.812379535476084,5.90652813578784,5.19899929939472,4.635110580184016,4.895809054124705,3.945197751918504,4.334507145427815,4.4151092181451945,4.256984012935088
