,0,10,20,30,40,50,60,70,80,90,100
MAE,8.58135677667414,8.97277189488644,6.093938982985299,6.16280839543125,4.9195900032741,4.254185226086545,4.037804533810243,3.5730921307634165,3.5618042271191968,3.304681988532253,3.028895806042217
RMSE,10.875551022560124,11.608882721705028,7.876402736313266,7.9402990209579665,6.563305608881215,5.920351780031945,5.727771233428914,5.1808745717257265,5.079393533128973,4.933902344612227,4.673604636087503
