,0,10,20,30,40,50,60,70,80,90,100
MAE,9.320322915000819,3.8275058718930737,3.5831316136699485,3.3900786846663156,3.1592518107679393,3.1300008791851455,2.9733775739484214,2.5222696347590405,3.256701209985714,3.190018514410586,2.7511682657329652
RMSE,11.041721928158621,5.117167207128647,4.888403923159876,4.707852428180967,4.451730191531337,4.311960561077191,4.008508574428452,3.6011003456604955,4.749637926432635,4.394026953387994,4.12319583204865
