,0,10,20,30,40,50,60,70,80,90,100
MAE,0.9961342106524577,0.5356765093893113,0.315911363071754,0.14205570107770554,0.12666287203596574,0.09159875663976488,0.09249644671028188,0.08617368969245849,0.08201697150145948,0.0672774187776738,0.0625502536394555
RMSE,1.2151956251785496,0.7257227085234962,0.40851624831012556,0.19005946601393392,0.18078110941598086,0.13421477054158198,0.13061704273978458,0.1248000829766536,0.12590750166114797,0.09702657056850217,0.09291405575673659
