CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.8391659259796143,1.7405140399932861,0.9894179894179894,0.989010989010989,0.9894179894179894,0.9893939393939394,0.9894179894179894,0.9894179894179894,0.99,0.989010989010989
1,2.8045239448547363,1.714871883392334,0.9858906525573192,0.9853479853479854,0.9858906525573192,0.9858536463661086,0.9858906525573192,0.9858906525573192,0.9867549668874172,0.9853479853479854
2,2.743159055709839,1.7283670902252197,0.9911816578483245,0.9908424908424909,0.9911816578483245,0.9911630763092518,0.9911816578483245,0.9911816578483245,0.9916387959866221,0.9908424908424909
3,2.728985071182251,1.7220709323883057,0.9946996466431095,0.9944852941176471,0.9946996466431095,0.9946892856807754,0.9946996466431095,0.9946996466431095,0.994949494949495,0.9944852941176471
4,2.69091796875,1.7291440963745117,0.9876325088339223,0.9871323529411764,0.9876325088339223,0.9875999561835908,0.9876325088339223,0.9876325088339223,0.9883720930232558,0.9871323529411764
5,2.732081890106201,1.723498821258545,0.9876325088339223,0.9871323529411764,0.9876325088339223,0.9875999561835908,0.9876325088339223,0.9876325088339223,0.9883720930232558,0.9871323529411764
6,2.757007122039795,1.7283599376678467,0.9876325088339223,0.9871323529411764,0.9876325088339223,0.9875999561835908,0.9876325088339223,0.9876325088339223,0.9883720930232558,0.9871323529411764
7,2.776925802230835,1.7148323059082031,0.9893992932862191,0.9889705882352942,0.9893992932862191,0.9893732867710563,0.9893992932862191,0.9893992932862191,0.99,0.9889705882352942
8,2.713876962661743,1.7049379348754883,0.9929328621908127,0.9926470588235294,0.9929328621908127,0.992917917917918,0.9929328621908127,0.9929328621908127,0.9932885906040269,0.9926470588235294
9,2.700010061264038,1.7215218544006348,0.9876325088339223,0.9871323529411764,0.9876325088339223,0.9875999561835908,0.9876325088339223,0.9876325088339223,0.9883720930232558,0.9871323529411764
