,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.4882075471698113,0.7900943396226415,0.8836477987421384,0.925314465408805,0.9418238993710691,0.9685534591194969,0.9716981132075472,0.9654088050314465,0.9614779874213837,0.9669811320754716,0.9677672955974843
Precision,0.5922272617319787,0.805669554566114,0.88419609908778,0.9258431255236167,0.9429540562544382,0.9701904702697342,0.9733766435609711,0.9678836222324486,0.9627483905267203,0.9692434362399582,0.9692966299498234
Recall,0.4882075471698113,0.7900943396226415,0.8836477987421384,0.925314465408805,0.9418238993710691,0.9685534591194969,0.9716981132075472,0.9654088050314465,0.9614779874213837,0.9669811320754716,0.9677672955974843
F1 score,0.4780213761886325,0.7887700903733632,0.8826418123424243,0.9254216973339137,0.9416927639668351,0.9683878047364134,0.9715490242627721,0.9651737275918867,0.9612958253809275,0.9667697636234153,0.967603357461554
