,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.31614349775784756,0.6890881913303438,0.7339312406576981,0.8310911808669657,0.8550074738415545,0.8624813153961136,0.8819133034379671,0.9551569506726457,0.9476831091180867,0.9663677130044843,0.9805680119581465
Precision,0.3639768254142678,0.6931721458179445,0.7442148095700137,0.8270699354783997,0.862248593901477,0.8742141555953034,0.8866632916802948,0.9561325731232213,0.9482276121901144,0.9665329864722784,0.9805655626735661
Recall,0.31614349775784756,0.6890881913303438,0.7339312406576981,0.8310911808669657,0.8550074738415545,0.8624813153961136,0.8819133034379671,0.9551569506726457,0.9476831091180867,0.9663677130044843,0.9805680119581465
F1 score,0.3363072943551906,0.6899874030843388,0.7366768464431263,0.8212825671438618,0.845647966001224,0.8488227319047748,0.8708574019192514,0.9548986699777695,0.9473547574537134,0.9664265948807308,0.9805026324817884
