,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.27823691460055094,0.45454545454545453,0.6074380165289256,0.7513774104683195,0.7617079889807162,0.8044077134986226,0.8264462809917356,0.8677685950413223,0.9111570247933884,0.9490358126721763,0.9538567493112947
Precision,0.274259370932533,0.45601920658408107,0.6124060902973348,0.7532252286371176,0.7885293074461226,0.8113260852346177,0.8436120276709674,0.8855928839515604,0.9201558103903134,0.9499881468136663,0.9564449756417825
Recall,0.27823691460055094,0.45454545454545453,0.6074380165289256,0.7513774104683195,0.7617079889807162,0.8044077134986226,0.8264462809917356,0.8677685950413223,0.9111570247933884,0.9490358126721763,0.9538567493112947
F1 score,0.27073942552645036,0.4522915948491391,0.6086155908760987,0.7474938200416645,0.7638753688374597,0.8030455442106796,0.8234564722866078,0.8647689827237525,0.9094898563994839,0.9490527267175997,0.9540328170678922
