fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.196911096572876,1.719618797302246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1496188640594482,1.737429141998291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.13004732131958,1.7179217338562012,0.9943502824858758,0.9951690821256038,0.9943502824858758,0.9956621480709072,0.9943502824858758,0.9943502824858758,0.9962121212121212,0.9951690821256038
1.159264087677002,1.6961579322814941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1500129699707031,1.707247018814087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1245062351226807,1.7196829319000244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1216719150543213,1.7189061641693115,0.9943502824858758,0.9841269841269842,0.9943502824858758,0.9899651567944251,0.9943502824858758,0.9943502824858758,0.9962121212121212,0.9841269841269842
1.1155757904052734,1.7257800102233887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1214637756347656,1.7132952213287354,0.9943181818181818,0.9950980392156863,0.9943181818181818,0.9956261022927689,0.9943181818181818,0.9943181818181818,0.9962121212121212,0.9950980392156863
1.1940481662750244,1.7067170143127441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
