fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.2973439693450928,2.4364678859710693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2834999561309814,2.5412380695343018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2252821922302246,2.5480308532714844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2122490406036377,2.4354679584503174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2333621978759766,2.1325876712799072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2449398040771484,2.5450491905212402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1813981533050537,2.2521958351135254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2606959342956543,2.556349992752075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1753349304199219,2.5818371772766113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2298400402069092,2.5418739318847656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
