fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.3806531429290771,1.723811149597168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3091840744018555,1.826970100402832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.307016134262085,1.7228279113769531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4258439540863037,1.709001064300537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3262739181518555,1.7214250564575195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3250370025634766,1.7075021266937256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3022642135620117,1.6965208053588867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2960939407348633,1.745100975036621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2924270629882812,1.7140967845916748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2858390808105469,1.727118968963623,0.9962406015037594,0.9978632478632479,0.9962406015037594,0.9969558020510284,0.9962406015037594,0.9962406015037594,0.996078431372549,0.9978632478632479
