fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.3646039962768555,1.7168750762939453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3157999515533447,1.7285540103912354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3594069480895996,1.7231650352478027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.364393949508667,1.7291550636291504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3815832138061523,1.7195498943328857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3329331874847412,1.7081620693206787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.313183069229126,1.742522954940796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3937010765075684,1.8379669189453125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3268969058990479,1.7178990840911865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3095920085906982,1.7352828979492188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
