fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.3437349796295166,1.8198091983795166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2371571063995361,2.553873062133789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2098259925842285,2.5517988204956055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2099671363830566,2.5593228340148926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2123770713806152,2.550137996673584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2044892311096191,2.4745349884033203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2035090923309326,2.56230092048645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1928679943084717,2.464323043823242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.230407953262329,2.5590591430664062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2157089710235596,2.466991901397705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
