fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.264195203781128,1.7230358123779297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2318730354309082,1.8971660137176514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2501108646392822,1.7160561084747314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2193419933319092,1.7220780849456787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.22855806350708,1.7196791172027588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2708721160888672,1.7193729877471924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2334940433502197,1.7184231281280518,0.9956331877729258,0.9931506849315068,0.9956331877729258,0.9949542800484741,0.9956331877729258,0.9956331877729258,0.9968152866242038,0.9931506849315068
1.2213599681854248,1.7383100986480713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2310309410095215,1.7290980815887451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.221548080444336,1.7051057815551758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
