fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.30342698097229,1.7086081504821777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2923269271850586,1.7071301937103271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2840991020202637,1.7139127254486084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.267853021621704,1.7191188335418701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2850699424743652,1.715743064880371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3455407619476318,1.7145321369171143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3150017261505127,1.716914176940918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2744131088256836,2.0144059658050537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.427886962890625,1.833055019378662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3147752285003662,2.039677858352661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
