fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.2353341579437256,1.7241919040679932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.238312005996704,1.7273800373077393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2843220233917236,1.7071149349212646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2219269275665283,1.7089579105377197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2151410579681396,1.7260868549346924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2244312763214111,1.70878267288208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2183480262756348,1.7172539234161377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2152910232543945,1.7171199321746826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2203290462493896,1.7285850048065186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2595510482788086,1.7103090286254883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
