fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.033233880996704,1.7084810733795166,0.9929577464788732,0.9907407407407407,0.9929577464788732,0.9925022440466762,0.9929577464788732,0.9929577464788732,0.9943820224719101,0.9907407407407407
1.0297560691833496,1.7194101810455322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1330549716949463,1.720008134841919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0740737915039062,1.7111332416534424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0854508876800537,1.736288070678711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0459513664245605,1.7294378280639648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.020890235900879,1.6965219974517822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0342319011688232,1.7261362075805664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0434880256652832,1.7293238639831543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0362060070037842,1.7214610576629639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
