fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.3855788707733154,1.8281450271606445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2041230201721191,1.7144520282745361,0.9954545454545455,0.9941860465116279,0.9954545454545455,0.9952172873323333,0.9954545454545455,0.9954545454545455,0.9962962962962962,0.9941860465116279
1.1945610046386719,2.138794183731079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.268826961517334,1.824718952178955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2324719429016113,2.048583984375,0.990909090909091,0.9883720930232558,0.990909090909091,0.9904139433551198,0.990909090909091,0.990909090909091,0.9926470588235294,0.9883720930232558
1.1932218074798584,1.913393259048462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2066352367401123,2.341723680496216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.217439889907837,2.5726189613342285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.289700984954834,2.4515089988708496,0.9908675799086758,0.9904266480153873,0.9908675799086758,0.9904266480153873,0.9908675799086758,0.9908675799086758,0.9904266480153873,0.9904266480153873
1.2046639919281006,1.7324421405792236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
