fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.3152990341186523,1.7302320003509521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2867889404296875,1.7211170196533203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3236839771270752,1.7159638404846191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2490789890289307,1.7382862567901611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2632172107696533,1.7317068576812744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2815818786621094,1.7377190589904785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2643911838531494,1.728240728378296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2537312507629395,1.7152817249298096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2542831897735596,1.7266230583190918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2620928287506104,1.7385540008544922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
