fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.5131499767303467,2.461577892303467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3029181957244873,2.5772948265075684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.284670352935791,2.557494640350342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2576470375061035,2.5482840538024902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2159349918365479,2.543596029281616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.281783103942871,2.399894952774048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2797000408172607,2.530452251434326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2680540084838867,2.540797233581543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2313740253448486,2.551939010620117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2773082256317139,2.552050828933716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
