CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.7782306671142578,1.0409331321716309,0.9776598482956227,-11.149890120739677,-0.5634164362861286,-0.873640216428354,-0.0009039216953745038,-0.487048848679585
1,2.275570869445801,1.039971113204956,0.9625740239212596,-11.38176128393004,-0.598798735737108,-1.518336545856359,-0.0015220432281970655,-0.47558960397809713
2,1.7079880237579346,1.3545520305633545,0.974865145822754,-10.761923308674149,-0.594946737018859,-0.9431189282620159,-0.0009671900237360132,-0.4880940315157041
3,3.4683456420898438,1.2682113647460938,0.9907582943882394,-1.6214141448747768,-0.5067721875240918,-0.34109934685844245,-0.000424259112513791,-0.4936992952696997
4,5.156961917877197,0.6371681690216064,0.9744946616394596,-10.949149291504476,-0.592757341002977,-0.9429007691063728,-0.0009774863399782676,-0.48736354890893807
5,1.8703508377075195,1.580575942993164,0.9612918607077734,-11.228361937038379,-0.6228667447783748,-1.446916870183306,-0.0014506740679230985,-0.4852192169040741
6,2.8565871715545654,1.4828927516937256,0.9570402819971825,-12.128263912871809,-0.6198142958716841,-1.6782170335003004,-0.001677178090524331,-0.4766354386512255
7,1.9146878719329834,1.2628469467163086,0.9739379085838875,-11.664890269343068,-0.583741197611085,-0.9499189320929627,-0.0010076426027529769,-0.47561012507116374
8,1.6967790126800537,1.2567389011383057,0.9900863009962552,-2.5602832907020243,-0.5216789665557326,-0.39613323537643796,-0.00045433488732973495,-0.480484704089978
9,3.577392816543579,1.1615779399871826,0.9600941653974,-11.496901721113105,-0.6334992736809918,-1.5032125092430164,-0.0015185096249961776,-0.478463527642802
