CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.1459980010986328,0.7453668117523193,0.968485892581277,-11.97098057372937,-0.21233392845121332,-1.0874095551274086,-0.0003435902357466111,-0.12901942627062368
1,1.0982599258422852,0.6414139270782471,0.9650591552473995,-11.97092428561637,-0.2080974611489395,-1.0351285859781418,-0.0003285775237245754,-0.12907571438363163
2,1.1563022136688232,0.647205114364624,0.9692541256561916,-11.970753476472005,-0.20400774001565045,-1.0816494660728693,-0.0003413635434978704,-0.12924652352799626
3,1.093829870223999,0.639664888381958,0.970768771997742,-11.97052106144497,-0.18104008143720793,-1.0286641983639415,-0.00032700464276273343,-0.12947893855502457
4,1.0933091640472412,0.6440668106079102,0.9905234838500432,-4.794087968123733,-0.17922230179389306,-0.35138781982926837,-9.909203338439326e-05,-0.14503467052277585
5,1.14467191696167,0.6434879302978516,0.9704919178455107,-11.97163900733436,-0.1811737119375451,-1.0253912461827486,-0.00032554880191769023,-0.12836099266563394
6,1.0838611125946045,0.636436939239502,0.968819375516873,-11.967956219089935,-0.21618887236446474,-1.0931591662774445,-0.00034553797022501506,-0.13204378091007385
7,1.0858559608459473,0.6408181190490723,0.9994608989816582,-0.5669466772009741,-0.11724624699593535,-0.02764094894880112,-7.605981901816283e-06,-0.14588156489814708
8,1.102342128753662,0.6375539302825928,0.9400971696589578,-11.985900765063171,-0.28316753092246794,-2.104996811995616,-0.0006659807814445532,-0.1140992349368446
9,1.0953888893127441,0.6348910331726074,0.9672032026497378,-11.969619499927276,-0.2186857702002324,-1.117920828972102,-0.00035128159109144906,-0.13038050007273227
