CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.7278790473937988,1.2558870315551758,0.8276625534523068,-7.029631676031855,-0.32617712737250243,-0.7318606491948797,-0.00010016920507786175,-0.0628078944934316
1,1.6956639289855957,1.255052089691162,0.7595091798140501,-7.047821923055949,-0.27992388263604207,-0.8415664602188069,-0.00011143515505118407,-0.08234854546181225
2,1.6196987628936768,1.144881010055542,0.6496379430384106,-7.043508421265756,-0.40523098178063816,-1.3734814742410713,-0.0001822234970592978,-0.07744718247963078
3,1.6217219829559326,1.2531991004943848,0.7853386204618358,-7.043095716142261,-0.32953478691842847,-0.9447904208314177,-0.00012563441484674456,-0.07679675126047414
4,1.6238961219787598,1.2559399604797363,0.691914178116716,-7.045787024430567,-0.34607529793554154,-1.0922955960888594,-0.00014508819186284192,-0.08101415500401288
5,1.6353650093078613,1.258030891418457,0.7125113272320704,-7.056203066653708,-0.446055389150586,-1.5514078426973874,-0.00020439238634978432,-0.08935060488180113
6,1.6881070137023926,1.2612390518188477,0.6269138520028512,-7.0294357749481975,-0.34663288574893664,-1.0014667244043638,-0.00013558210765363178,-0.0652225332745644
7,1.5942039489746094,1.2658140659332275,0.8646837635084115,-5.90180799295446,-0.23806257136220565,-0.5262902308941886,-7.020227126080787e-05,-0.07743812923679627
8,1.6445350646972656,1.2583200931549072,0.5910878248982147,-7.0535075885926375,-0.42209678299646564,-1.53308465320472,-0.00020288339236906056,-0.08712251782560543
9,1.7091331481933594,1.250870704650879,0.724366379486546,-7.04366339273443,-0.44423571231364,-1.3610215673927903,-0.00018166559646141914,-0.07632567267958734
